"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","GDP","TOT","USD_CAP","A","1990",6205.071655,"E"
"POL","GDP","TOT","USD_CAP","A","1991",5952.660254,"E"
"POL","GDP","TOT","USD_CAP","A","1992",6230.971929,"E"
"POL","GDP","TOT","USD_CAP","A","1993",6608.81136,"E"
"POL","GDP","TOT","USD_CAP","A","1994",7101.438382,"E"
"POL","GDP","TOT","USD_CAP","A","1995",7749.823854,
"POL","GDP","TOT","USD_CAP","A","1996",8350.588468,
"POL","GDP","TOT","USD_CAP","A","1997",9020.076691,
"POL","GDP","TOT","USD_CAP","A","1998",9582.019738,
"POL","GDP","TOT","USD_CAP","A","1999",10143.29528,
"POL","GDP","TOT","USD_CAP","A","2000",10674.914757,
"POL","GDP","TOT","USD_CAP","A","2001",11120.999556,
"POL","GDP","TOT","USD_CAP","A","2002",11803.761357,
"POL","GDP","TOT","USD_CAP","A","2003",12292.161883,
"POL","GDP","TOT","USD_CAP","A","2004",13354.532874,
"POL","GDP","TOT","USD_CAP","A","2005",13898.413011,
"POL","GDP","TOT","USD_CAP","A","2006",15155.041822,
"POL","GDP","TOT","USD_CAP","A","2007",16806.970491,
"POL","GDP","TOT","USD_CAP","A","2008",18308.038986,
"POL","GDP","TOT","USD_CAP","A","2009",19074.444446,
"POL","GDP","TOT","USD_CAP","A","2010",20632.568496,
"POL","GDP","TOT","USD_CAP","A","2011",22386.227115,
"POL","GDP","TOT","USD_CAP","A","2012",23300.922905,
"POL","GDP","TOT","USD_CAP","A","2013",24028.186721,
"POL","GDP","TOT","USD_CAP","A","2014",25005.655694,
"POL","GDP","TOT","USD_CAP","A","2015",26495.814917,
"POL","GDP","TOT","USD_CAP","A","2016",27830.927735,
"POL","GDP","TOT","USD_CAP","A","2017",29609.446369,
"POL","GDP","TOT","USD_CAP","A","2018",31662.210541,
"POL","GDP","TOT","USD_CAP","A","2019",34592.873746,
"POL","GDP","TOT","USD_CAP","A","2020",34896.8226,
"POL","GDP","TOT","USD_CAP","A","2021",37720.252895,
"POL","GDP","TOT","USD_CAP","A","2022",43455.436916,"B"
"PRT","GDP","TOT","USD_CAP","A","1970",2078.171857,"E"
"PRT","GDP","TOT","USD_CAP","A","1971",2348.791921,"E"
"PRT","GDP","TOT","USD_CAP","A","1972",2650.722149,"E"
"PRT","GDP","TOT","USD_CAP","A","1973",3108.066071,"E"
"PRT","GDP","TOT","USD_CAP","A","1974",3379.11248,"E"
"PRT","GDP","TOT","USD_CAP","A","1975",3399.939155,"E"
"PRT","GDP","TOT","USD_CAP","A","1976",3727.185355,"E"
"PRT","GDP","TOT","USD_CAP","A","1977",4136.352416,"E"
"PRT","GDP","TOT","USD_CAP","A","1978",4502.918671,"E"
"PRT","GDP","TOT","USD_CAP","A","1979",5096.5731,"E"
"PRT","GDP","TOT","USD_CAP","A","1980",5749.495758,"E"
"PRT","GDP","TOT","USD_CAP","A","1981",6340.823743,"E"
"PRT","GDP","TOT","USD_CAP","A","1982",6834.024479,"E"
"PRT","GDP","TOT","USD_CAP","A","1983",7058.781995,"E"
"PRT","GDP","TOT","USD_CAP","A","1984",7151.525852,"E"
"PRT","GDP","TOT","USD_CAP","A","1985",7568.144968,"E"
"PRT","GDP","TOT","USD_CAP","A","1986",8040.264873,"E"
"PRT","GDP","TOT","USD_CAP","A","1987",8779.763139,"E"
"PRT","GDP","TOT","USD_CAP","A","1988",9795.666002,"E"
"PRT","GDP","TOT","USD_CAP","A","1989",10869.129782,"E"
"PRT","GDP","TOT","USD_CAP","A","1990",11766.453958,"E"
"PRT","GDP","TOT","USD_CAP","A","1991",12731.744821,"E"
"PRT","GDP","TOT","USD_CAP","A","1992",13169.059787,"E"
"PRT","GDP","TOT","USD_CAP","A","1993",13191.055806,"E"
"PRT","GDP","TOT","USD_CAP","A","1994",13570.077182,"E"
"PRT","GDP","TOT","USD_CAP","A","1995",14407.066402,
"PRT","GDP","TOT","USD_CAP","A","1996",14921.73824,
"PRT","GDP","TOT","USD_CAP","A","1997",15788.630619,
"PRT","GDP","TOT","USD_CAP","A","1998",16687.438971,
"PRT","GDP","TOT","USD_CAP","A","1999",17718.199563,
"PRT","GDP","TOT","USD_CAP","A","2000",18880.30375,
"PRT","GDP","TOT","USD_CAP","A","2001",19528.689533,
"PRT","GDP","TOT","USD_CAP","A","2002",20356.721555,
"PRT","GDP","TOT","USD_CAP","A","2003",20852.18351,
"PRT","GDP","TOT","USD_CAP","A","2004",21477.874489,
"PRT","GDP","TOT","USD_CAP","A","2005",22725.351606,
"PRT","GDP","TOT","USD_CAP","A","2006",24681.096076,
"PRT","GDP","TOT","USD_CAP","A","2007",25736.276906,
"PRT","GDP","TOT","USD_CAP","A","2008",26665.771577,
"PRT","GDP","TOT","USD_CAP","A","2009",26459.287172,
"PRT","GDP","TOT","USD_CAP","A","2010",27260.554162,
"PRT","GDP","TOT","USD_CAP","A","2011",26769.42769,
"PRT","GDP","TOT","USD_CAP","A","2012",26438.140472,
"PRT","GDP","TOT","USD_CAP","A","2013",27936.006299,
"PRT","GDP","TOT","USD_CAP","A","2014",28742.313125,
"PRT","GDP","TOT","USD_CAP","A","2015",29660.845901,
"PRT","GDP","TOT","USD_CAP","A","2016",31607.610185,
"PRT","GDP","TOT","USD_CAP","A","2017",33044.70015,
"PRT","GDP","TOT","USD_CAP","A","2018",34928.61899,
"PRT","GDP","TOT","USD_CAP","A","2019",37299.182306,
"PRT","GDP","TOT","USD_CAP","A","2020",34955.61156,
"PRT","GDP","TOT","USD_CAP","A","2021",36770.297858,"P"
"PRT","GDP","TOT","USD_CAP","A","2022",42381.363289,"P"
"SVK","GDP","TOT","USD_CAP","A","1992",7186.836539,"E"
"SVK","GDP","TOT","USD_CAP","A","1993",7471.730972,"E"
"SVK","GDP","TOT","USD_CAP","A","1994",8071.649735,"E"
"SVK","GDP","TOT","USD_CAP","A","1995",8695.696416,
"SVK","GDP","TOT","USD_CAP","A","1996",9406.977202,
"SVK","GDP","TOT","USD_CAP","A","1997",10085.768534,
"SVK","GDP","TOT","USD_CAP","A","1998",10622.627325,
"SVK","GDP","TOT","USD_CAP","A","1999",10714.989611,
"SVK","GDP","TOT","USD_CAP","A","2000",11353.50553,
"SVK","GDP","TOT","USD_CAP","A","2001",12386.833868,
"SVK","GDP","TOT","USD_CAP","A","2002",13307.878099,
"SVK","GDP","TOT","USD_CAP","A","2003",14166.120035,
"SVK","GDP","TOT","USD_CAP","A","2004",15197.889535,
"SVK","GDP","TOT","USD_CAP","A","2005",16595.261602,
"SVK","GDP","TOT","USD_CAP","A","2006",18850.138473,
"SVK","GDP","TOT","USD_CAP","A","2007",21138.750634,
"SVK","GDP","TOT","USD_CAP","A","2008",23608.977522,
"SVK","GDP","TOT","USD_CAP","A","2009",22947.25335,
"SVK","GDP","TOT","USD_CAP","A","2010",25221.414441,
"SVK","GDP","TOT","USD_CAP","A","2011",26260.184756,
"SVK","GDP","TOT","USD_CAP","A","2012",27000.730262,
"SVK","GDP","TOT","USD_CAP","A","2013",28021.090416,
"SVK","GDP","TOT","USD_CAP","A","2014",29029.587681,
"SVK","GDP","TOT","USD_CAP","A","2015",30062.179649,
"SVK","GDP","TOT","USD_CAP","A","2016",29737.53009,
"SVK","GDP","TOT","USD_CAP","A","2017",30147.015977,
"SVK","GDP","TOT","USD_CAP","A","2018",31374.187996,
"SVK","GDP","TOT","USD_CAP","A","2019",33462.069969,
"SVK","GDP","TOT","USD_CAP","A","2020",32902.023587,
"SVK","GDP","TOT","USD_CAP","A","2021",33950.002255,
"SVK","GDP","TOT","USD_CAP","A","2022",36704.186829,
"ESP","GDP","TOT","USD_CAP","A","1970",2768.892291,"E"
"ESP","GDP","TOT","USD_CAP","A","1971",3016.556056,"E"
"ESP","GDP","TOT","USD_CAP","A","1972",3373.03744,"E"
"ESP","GDP","TOT","USD_CAP","A","1973",3800.607035,"E"
"ESP","GDP","TOT","USD_CAP","A","1974",4333.424251,"E"
"ESP","GDP","TOT","USD_CAP","A","1975",4711.157301,"E"
"ESP","GDP","TOT","USD_CAP","A","1976",5074.348485,"E"
"ESP","GDP","TOT","USD_CAP","A","1977",5477.089666,"E"
"ESP","GDP","TOT","USD_CAP","A","1978",5881.633987,"E"
"ESP","GDP","TOT","USD_CAP","A","1979",6315.585177,"E"
"ESP","GDP","TOT","USD_CAP","A","1980",6962.742478,"E"
"ESP","GDP","TOT","USD_CAP","A","1981",7564.883876,"E"
"ESP","GDP","TOT","USD_CAP","A","1982",8088.873462,"E"
"ESP","GDP","TOT","USD_CAP","A","1983",8514.321954,"E"
"ESP","GDP","TOT","USD_CAP","A","1984",8942.337432,"E"
"ESP","GDP","TOT","USD_CAP","A","1985",9404.647692,"E"
"ESP","GDP","TOT","USD_CAP","A","1986",9876.097641,"E"
"ESP","GDP","TOT","USD_CAP","A","1987",10655.433627,"E"
"ESP","GDP","TOT","USD_CAP","A","1988",11567.813543,"E"
"ESP","GDP","TOT","USD_CAP","A","1989",12577.220698,"E"
"ESP","GDP","TOT","USD_CAP","A","1990",13520.860458,"E"
"ESP","GDP","TOT","USD_CAP","A","1991",14308.610814,"E"
"ESP","GDP","TOT","USD_CAP","A","1992",14736.224104,"E"
"ESP","GDP","TOT","USD_CAP","A","1993",14897.342444,"E"
"ESP","GDP","TOT","USD_CAP","A","1994",15550.196517,"E"
"ESP","GDP","TOT","USD_CAP","A","1995",16290.47236,
"ESP","GDP","TOT","USD_CAP","A","1996",16982.180204,
"ESP","GDP","TOT","USD_CAP","A","1997",17916.032165,
"ESP","GDP","TOT","USD_CAP","A","1998",19101.544588,
"ESP","GDP","TOT","USD_CAP","A","1999",19962.792109,
"ESP","GDP","TOT","USD_CAP","A","2000",21595.594901,
"ESP","GDP","TOT","USD_CAP","A","2001",23001.078439,
"ESP","GDP","TOT","USD_CAP","A","2002",24376.32871,
"ESP","GDP","TOT","USD_CAP","A","2003",25042.28983,
"ESP","GDP","TOT","USD_CAP","A","2004",26182.039287,
"ESP","GDP","TOT","USD_CAP","A","2005",27600.937175,
"ESP","GDP","TOT","USD_CAP","A","2006",30743.713954,
"ESP","GDP","TOT","USD_CAP","A","2007",32467.040986,
"ESP","GDP","TOT","USD_CAP","A","2008",33242.245427,
"ESP","GDP","TOT","USD_CAP","A","2009",32089.527557,
"ESP","GDP","TOT","USD_CAP","A","2010",31690.887692,
"ESP","GDP","TOT","USD_CAP","A","2011",31872.363088,
"ESP","GDP","TOT","USD_CAP","A","2012",31724.785352,
"ESP","GDP","TOT","USD_CAP","A","2013",32463.123679,
"ESP","GDP","TOT","USD_CAP","A","2014",33558.976673,
"ESP","GDP","TOT","USD_CAP","A","2015",34945.481614,
"ESP","GDP","TOT","USD_CAP","A","2016",37333.06491,
"ESP","GDP","TOT","USD_CAP","A","2017",39601.479631,
"ESP","GDP","TOT","USD_CAP","A","2018",40776.768298,
"ESP","GDP","TOT","USD_CAP","A","2019",43135.741954,
"ESP","GDP","TOT","USD_CAP","A","2020",37996.030376,"P"
"ESP","GDP","TOT","USD_CAP","A","2021",40734.338665,"P"
"ESP","GDP","TOT","USD_CAP","A","2022",46811.455479,"P"
"SWE","GDP","TOT","USD_CAP","A","1970",4905.806826,"E"
"SWE","GDP","TOT","USD_CAP","A","1971",5167.843144,"E"
"SWE","GDP","TOT","USD_CAP","A","1972",5498.331828,"E"
"SWE","GDP","TOT","USD_CAP","A","1973",6018.647189,"E"
"SWE","GDP","TOT","USD_CAP","A","1974",6750.146536,"E"
"SWE","GDP","TOT","USD_CAP","A","1975",7535.047821,"E"
"SWE","GDP","TOT","USD_CAP","A","1976",8004.533671,"E"
"SWE","GDP","TOT","USD_CAP","A","1977",8336.767838,"E"
"SWE","GDP","TOT","USD_CAP","A","1978",9053.122035,"E"
"SWE","GDP","TOT","USD_CAP","A","1979",10157.379994,"E"
"SWE","GDP","TOT","USD_CAP","A","1980",11241.488168,"E"
"SWE","GDP","TOT","USD_CAP","A","1981",12346.284654,"E"
"SWE","GDP","TOT","USD_CAP","A","1982",13264.787823,"E"
"SWE","GDP","TOT","USD_CAP","A","1983",14039.585894,"E"
"SWE","GDP","TOT","USD_CAP","A","1984",15146.776557,"E"
"SWE","GDP","TOT","USD_CAP","A","1985",15938.507378,"E"
"SWE","GDP","TOT","USD_CAP","A","1986",16657.191162,"E"
"SWE","GDP","TOT","USD_CAP","A","1987",17582.743271,"E"
"SWE","GDP","TOT","USD_CAP","A","1988",18584.687708,"E"
"SWE","GDP","TOT","USD_CAP","A","1989",19692.941913,"E"
"SWE","GDP","TOT","USD_CAP","A","1990",20425.565211,"E"
"SWE","GDP","TOT","USD_CAP","A","1991",20733.818918,"E"
"SWE","GDP","TOT","USD_CAP","A","1992",20837.303063,"E"
"SWE","GDP","TOT","USD_CAP","A","1993",20769.119045,
"SWE","GDP","TOT","USD_CAP","A","1994",21890.359829,
"SWE","GDP","TOT","USD_CAP","A","1995",23107.289788,
"SWE","GDP","TOT","USD_CAP","A","1996",23934.105538,
"SWE","GDP","TOT","USD_CAP","A","1997",24805.660052,
"SWE","GDP","TOT","USD_CAP","A","1998",25888.362392,
"SWE","GDP","TOT","USD_CAP","A","1999",27471.476497,
"SWE","GDP","TOT","USD_CAP","A","2000",29624.021363,
"SWE","GDP","TOT","USD_CAP","A","2001",29933.209602,
"SWE","GDP","TOT","USD_CAP","A","2002",30926.361002,
"SWE","GDP","TOT","USD_CAP","A","2003",31816.571723,
"SWE","GDP","TOT","USD_CAP","A","2004",33858.921497,
"SWE","GDP","TOT","USD_CAP","A","2005",34244.359285,
"SWE","GDP","TOT","USD_CAP","A","2006",37727.725135,
"SWE","GDP","TOT","USD_CAP","A","2007",40910.324397,
"SWE","GDP","TOT","USD_CAP","A","2008",42158.296425,
"SWE","GDP","TOT","USD_CAP","A","2009",40279.878892,
"SWE","GDP","TOT","USD_CAP","A","2010",42221.760198,
"SWE","GDP","TOT","USD_CAP","A","2011",44608.584887,
"SWE","GDP","TOT","USD_CAP","A","2012",45432.431014,
"SWE","GDP","TOT","USD_CAP","A","2013",46312.397402,
"SWE","GDP","TOT","USD_CAP","A","2014",47184.673173,
"SWE","GDP","TOT","USD_CAP","A","2015",49103.131953,
"SWE","GDP","TOT","USD_CAP","A","2016",50430.25079,
"SWE","GDP","TOT","USD_CAP","A","2017",51947.95578,
"SWE","GDP","TOT","USD_CAP","A","2018",53521.635778,
"SWE","GDP","TOT","USD_CAP","A","2019",56404.297122,
"SWE","GDP","TOT","USD_CAP","A","2020",56140.551353,
"SWE","GDP","TOT","USD_CAP","A","2021",60126.822079,
"SWE","GDP","TOT","USD_CAP","A","2022",65209.039958,
"CHE","GDP","TOT","USD_CAP","A","1970",7364.414573,"E"
"CHE","GDP","TOT","USD_CAP","A","1971",7956.218951,"E"
"CHE","GDP","TOT","USD_CAP","A","1972",8488.08065,"E"
"CHE","GDP","TOT","USD_CAP","A","1973",9169.311439,"E"
"CHE","GDP","TOT","USD_CAP","A","1974",10110.252013,"E"
"CHE","GDP","TOT","USD_CAP","A","1975",10332.495979,"E"
"CHE","GDP","TOT","USD_CAP","A","1976",10867.264862,"E"
"CHE","GDP","TOT","USD_CAP","A","1977",11855.005791,"E"
"CHE","GDP","TOT","USD_CAP","A","1978",12708.293833,"E"
"CHE","GDP","TOT","USD_CAP","A","1979",14064.960049,"E"
"CHE","GDP","TOT","USD_CAP","A","1980",15954.799522,
"CHE","GDP","TOT","USD_CAP","A","1981",17622.86145,
"CHE","GDP","TOT","USD_CAP","A","1982",18357.932623,
"CHE","GDP","TOT","USD_CAP","A","1983",19155.238341,
"CHE","GDP","TOT","USD_CAP","A","1984",20370.545743,
"CHE","GDP","TOT","USD_CAP","A","1985",21692.801663,
"CHE","GDP","TOT","USD_CAP","A","1986",22405.104609,
"CHE","GDP","TOT","USD_CAP","A","1987",23160.8208,
"CHE","GDP","TOT","USD_CAP","A","1988",24568.735021,
"CHE","GDP","TOT","USD_CAP","A","1989",26433.575591,
"CHE","GDP","TOT","USD_CAP","A","1990",28124.395379,
"CHE","GDP","TOT","USD_CAP","A","1991",28458.281152,
"CHE","GDP","TOT","USD_CAP","A","1992",28830.068567,
"CHE","GDP","TOT","USD_CAP","A","1993",29283.246389,
"CHE","GDP","TOT","USD_CAP","A","1994",30081.756285,
"CHE","GDP","TOT","USD_CAP","A","1995",30586.359996,
"CHE","GDP","TOT","USD_CAP","A","1996",31242.609525,
"CHE","GDP","TOT","USD_CAP","A","1997",32440.80253,
"CHE","GDP","TOT","USD_CAP","A","1998",33543.644646,
"CHE","GDP","TOT","USD_CAP","A","1999",34401.809168,
"CHE","GDP","TOT","USD_CAP","A","2000",36351.765418,
"CHE","GDP","TOT","USD_CAP","A","2001",37514.754782,
"CHE","GDP","TOT","USD_CAP","A","2002",38410.604089,
"CHE","GDP","TOT","USD_CAP","A","2003",38448.713551,
"CHE","GDP","TOT","USD_CAP","A","2004",39884.900157,
"CHE","GDP","TOT","USD_CAP","A","2005",41244.643767,
"CHE","GDP","TOT","USD_CAP","A","2006",45963.055317,
"CHE","GDP","TOT","USD_CAP","A","2007",50584.577372,
"CHE","GDP","TOT","USD_CAP","A","2008",53498.013101,
"CHE","GDP","TOT","USD_CAP","A","2009",52732.723576,
"CHE","GDP","TOT","USD_CAP","A","2010",54349.191874,
"CHE","GDP","TOT","USD_CAP","A","2011",57493.56602,
"CHE","GDP","TOT","USD_CAP","A","2012",59440.934085,
"CHE","GDP","TOT","USD_CAP","A","2013",61656.490978,
"CHE","GDP","TOT","USD_CAP","A","2014",63417.043081,
"CHE","GDP","TOT","USD_CAP","A","2015",65265.050827,
"CHE","GDP","TOT","USD_CAP","A","2016",67350.735189,
"CHE","GDP","TOT","USD_CAP","A","2017",68193.502958,
"CHE","GDP","TOT","USD_CAP","A","2018",70688.84449,
"CHE","GDP","TOT","USD_CAP","A","2019",72668.72555,
"CHE","GDP","TOT","USD_CAP","A","2020",70810.837738,
"CHE","GDP","TOT","USD_CAP","A","2021",75969.787471,
"CHE","GDP","TOT","USD_CAP","A","2022",82389.515916,
"TUR","GDP","TOT","USD_CAP","A","1970",1773.56559,"E"
"TUR","GDP","TOT","USD_CAP","A","1971",1928.383005,"E"
"TUR","GDP","TOT","USD_CAP","A","1972",2106.080029,"E"
"TUR","GDP","TOT","USD_CAP","A","1973",2241.734588,"E"
"TUR","GDP","TOT","USD_CAP","A","1974",2510.656048,"E"
"TUR","GDP","TOT","USD_CAP","A","1975",2867.700062,"E"
"TUR","GDP","TOT","USD_CAP","A","1976",3265.854232,"E"
"TUR","GDP","TOT","USD_CAP","A","1977",3517.807291,"E"
"TUR","GDP","TOT","USD_CAP","A","1978",3744.549072,"E"
"TUR","GDP","TOT","USD_CAP","A","1979",3943.40557,"E"
"TUR","GDP","TOT","USD_CAP","A","1980",4108.984662,"E"
"TUR","GDP","TOT","USD_CAP","A","1981",4603.069824,"E"
"TUR","GDP","TOT","USD_CAP","A","1982",4936.278211,"E"
"TUR","GDP","TOT","USD_CAP","A","1983",5251.809031,"E"
"TUR","GDP","TOT","USD_CAP","A","1984",5664.869623,"E"
"TUR","GDP","TOT","USD_CAP","A","1985",5942.131534,"E"
"TUR","GDP","TOT","USD_CAP","A","1986",6338.717261,"E"
"TUR","GDP","TOT","USD_CAP","A","1987",6990.795182,"E"
"TUR","GDP","TOT","USD_CAP","A","1988",7266.077306,"E"
"TUR","GDP","TOT","USD_CAP","A","1989",7441.019389,"E"
"TUR","GDP","TOT","USD_CAP","A","1990",8292.000489,"E"
"TUR","GDP","TOT","USD_CAP","A","1991",8507.534988,"E"
"TUR","GDP","TOT","USD_CAP","A","1992",9071.45323,"E"
"TUR","GDP","TOT","USD_CAP","A","1993",9872.699,"E"
"TUR","GDP","TOT","USD_CAP","A","1994",9383.676082,"E"
"TUR","GDP","TOT","USD_CAP","A","1995",10111.461686,"E"
"TUR","GDP","TOT","USD_CAP","A","1996",10831.941802,"E"
"TUR","GDP","TOT","USD_CAP","A","1997",11650.893985,"E"
"TUR","GDP","TOT","USD_CAP","A","1998",8937.587566,
"TUR","GDP","TOT","USD_CAP","A","1999",8625.279388,
"TUR","GDP","TOT","USD_CAP","A","2000",9476.598346,
"TUR","GDP","TOT","USD_CAP","A","2001",9143.328196,
"TUR","GDP","TOT","USD_CAP","A","2002",9279.072677,
"TUR","GDP","TOT","USD_CAP","A","2003",9597.936618,
"TUR","GDP","TOT","USD_CAP","A","2004",10884.319337,
"TUR","GDP","TOT","USD_CAP","A","2005",11910.606724,
"TUR","GDP","TOT","USD_CAP","A","2006",13640.767727,
"TUR","GDP","TOT","USD_CAP","A","2007",14864.955058,
"TUR","GDP","TOT","USD_CAP","A","2008",16038.231645,
"TUR","GDP","TOT","USD_CAP","A","2009",15442.774202,
"TUR","GDP","TOT","USD_CAP","A","2010",17345.833613,
"TUR","GDP","TOT","USD_CAP","A","2011",19590.858369,
"TUR","GDP","TOT","USD_CAP","A","2012",20627.440729,
"TUR","GDP","TOT","USD_CAP","A","2013",22373.136543,
"TUR","GDP","TOT","USD_CAP","A","2014",24104.984583,
"TUR","GDP","TOT","USD_CAP","A","2015",25855.912681,
"TUR","GDP","TOT","USD_CAP","A","2016",26695.909373,
"TUR","GDP","TOT","USD_CAP","A","2017",28193.061398,
"TUR","GDP","TOT","USD_CAP","A","2018",28281.473275,
"TUR","GDP","TOT","USD_CAP","A","2019",28011.322789,
"TUR","GDP","TOT","USD_CAP","A","2020",27973.899303,
"TUR","GDP","TOT","USD_CAP","A","2021",30679.506593,
"GBR","GDP","TOT","USD_CAP","A","1960",2186.298678,
"GBR","GDP","TOT","USD_CAP","A","1961",2248.226997,
"GBR","GDP","TOT","USD_CAP","A","1962",2296.179887,
"GBR","GDP","TOT","USD_CAP","A","1963",2419.069763,
"GBR","GDP","TOT","USD_CAP","A","1964",2563.492244,
"GBR","GDP","TOT","USD_CAP","A","1965",2694.142395,
"GBR","GDP","TOT","USD_CAP","A","1966",2834.567525,
"GBR","GDP","TOT","USD_CAP","A","1967",2976.523362,
"GBR","GDP","TOT","USD_CAP","A","1968",3268.199673,
"GBR","GDP","TOT","USD_CAP","A","1969",3507.172729,
"GBR","GDP","TOT","USD_CAP","A","1970",3636.531897,
"GBR","GDP","TOT","USD_CAP","A","1971",3933.853912,
"GBR","GDP","TOT","USD_CAP","A","1972",4268.363698,
"GBR","GDP","TOT","USD_CAP","A","1973",4785.238183,
"GBR","GDP","TOT","USD_CAP","A","1974",5085.088214,
"GBR","GDP","TOT","USD_CAP","A","1975",5475.196306,
"GBR","GDP","TOT","USD_CAP","A","1976",5945.686985,
"GBR","GDP","TOT","USD_CAP","A","1977",6473.318413,
"GBR","GDP","TOT","USD_CAP","A","1978",7221.480777,
"GBR","GDP","TOT","USD_CAP","A","1979",8104.866594,
"GBR","GDP","TOT","USD_CAP","A","1980",8643.641342,
"GBR","GDP","TOT","USD_CAP","A","1981",9382.318979,
"GBR","GDP","TOT","USD_CAP","A","1982",10172.808276,
"GBR","GDP","TOT","USD_CAP","A","1983",11012.667607,
"GBR","GDP","TOT","USD_CAP","A","1984",11649.638325,
"GBR","GDP","TOT","USD_CAP","A","1985",12484.399252,
"GBR","GDP","TOT","USD_CAP","A","1986",13106.915713,
"GBR","GDP","TOT","USD_CAP","A","1987",14125.421351,
"GBR","GDP","TOT","USD_CAP","A","1988",15431.548257,
"GBR","GDP","TOT","USD_CAP","A","1989",16403.475437,
"GBR","GDP","TOT","USD_CAP","A","1990",17094.16014,
"GBR","GDP","TOT","USD_CAP","A","1991",17416.138113,
"GBR","GDP","TOT","USD_CAP","A","1992",17839.137225,
"GBR","GDP","TOT","USD_CAP","A","1993",18674.842998,
"GBR","GDP","TOT","USD_CAP","A","1994",19756.540612,
"GBR","GDP","TOT","USD_CAP","A","1995",20623.376945,
"GBR","GDP","TOT","USD_CAP","A","1996",21977.728879,
"GBR","GDP","TOT","USD_CAP","A","1997",23083.793065,
"GBR","GDP","TOT","USD_CAP","A","1998",23712.892603,
"GBR","GDP","TOT","USD_CAP","A","1999",24514.04251,
"GBR","GDP","TOT","USD_CAP","A","2000",26543.943289,
"GBR","GDP","TOT","USD_CAP","A","2001",27896.008476,
"GBR","GDP","TOT","USD_CAP","A","2002",29093.122226,
"GBR","GDP","TOT","USD_CAP","A","2003",30355.089943,
"GBR","GDP","TOT","USD_CAP","A","2004",32094.011385,
"GBR","GDP","TOT","USD_CAP","A","2005",32740.656139,
"GBR","GDP","TOT","USD_CAP","A","2006",34762.984729,
"GBR","GDP","TOT","USD_CAP","A","2007",35548.282364,
"GBR","GDP","TOT","USD_CAP","A","2008",36760.886189,
"GBR","GDP","TOT","USD_CAP","A","2009",35102.957298,
"GBR","GDP","TOT","USD_CAP","A","2010",36582.645405,
"GBR","GDP","TOT","USD_CAP","A","2011",37245.250086,
"GBR","GDP","TOT","USD_CAP","A","2012",38329.611081,
"GBR","GDP","TOT","USD_CAP","A","2013",39989.080724,
"GBR","GDP","TOT","USD_CAP","A","2014",41288.479526,
"GBR","GDP","TOT","USD_CAP","A","2015",42601.747441,
"GBR","GDP","TOT","USD_CAP","A","2016",44230.588833,
"GBR","GDP","TOT","USD_CAP","A","2017",46117.225681,
"GBR","GDP","TOT","USD_CAP","A","2018",47219.464771,
"GBR","GDP","TOT","USD_CAP","A","2019",49317.743237,
"GBR","GDP","TOT","USD_CAP","A","2020",45872.178273,
"GBR","GDP","TOT","USD_CAP","A","2021",49814.943016,
"GBR","GDP","TOT","USD_CAP","A","2022",55175.810051,
"USA","GDP","TOT","USD_CAP","A","1970",5233.352349,
"USA","GDP","TOT","USD_CAP","A","1971",5608.545346,
"USA","GDP","TOT","USD_CAP","A","1972",6093.20516,
"USA","GDP","TOT","USD_CAP","A","1973",6725.406839,
"USA","GDP","TOT","USD_CAP","A","1974",7224.204995,
"USA","GDP","TOT","USD_CAP","A","1975",7801.167695,
"USA","GDP","TOT","USD_CAP","A","1976",8590.244216,
"USA","GDP","TOT","USD_CAP","A","1977",9450.431025,
"USA","GDP","TOT","USD_CAP","A","1978",10562.860184,
"USA","GDP","TOT","USD_CAP","A","1979",11671.536965,
"USA","GDP","TOT","USD_CAP","A","1980",12547.12681,
"USA","GDP","TOT","USD_CAP","A","1981",13943.171542,
"USA","GDP","TOT","USD_CAP","A","1982",14399.353194,
"USA","GDP","TOT","USD_CAP","A","1983",15508.007835,
"USA","GDP","TOT","USD_CAP","A","1984",17080.014721,
"USA","GDP","TOT","USD_CAP","A","1985",18192.326398,
"USA","GDP","TOT","USD_CAP","A","1986",19027.646323,
"USA","GDP","TOT","USD_CAP","A","1987",19993.226076,
"USA","GDP","TOT","USD_CAP","A","1988",21367.896156,
"USA","GDP","TOT","USD_CAP","A","1989",22804.674457,
"USA","GDP","TOT","USD_CAP","A","1990",23835.319229,
"USA","GDP","TOT","USD_CAP","A","1991",24289.547588,
"USA","GDP","TOT","USD_CAP","A","1992",25378.624641,
"USA","GDP","TOT","USD_CAP","A","1993",26350.492927,
"USA","GDP","TOT","USD_CAP","A","1994",27660.268357,
"USA","GDP","TOT","USD_CAP","A","1995",28657.512716,
"USA","GDP","TOT","USD_CAP","A","1996",29932.157767,
"USA","GDP","TOT","USD_CAP","A","1997",31424.438925,
"USA","GDP","TOT","USD_CAP","A","1998",32817.981996,
"USA","GDP","TOT","USD_CAP","A","1999",34479.794364,
"USA","GDP","TOT","USD_CAP","A","2000",36299.662179,
"USA","GDP","TOT","USD_CAP","A","2001",37100.285739,
"USA","GDP","TOT","USD_CAP","A","2002",37954.222014,
"USA","GDP","TOT","USD_CAP","A","2003",39419.907372,
"USA","GDP","TOT","USD_CAP","A","2004",41659.662691,
