"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","EMP","WOMEN","PC_WKGPOP","A","1979",46.43391,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1980",47.89563,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1981",48.22359,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1982",47.62653,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1983",46.76277,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1984",48.01133,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1985",49.55098,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1986",51.83862,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1987",52.65175,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1988",54.17611,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1989",56.41579,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1990",57.3747,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1991",55.96263,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1992",55.59902,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1993",55.44041,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1994",56.85906,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1995",58.79062,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1996",58.95956,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1997",58.84204,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1998",59.40298,
"AUS","EMP","WOMEN","PC_WKGPOP","A","1999",59.85204,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2000",61.2659,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2001",61.65271,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2002",62.03787,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2003",62.97922,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2004",63.00517,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2005",64.5948,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2006",65.44512,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2007",66.06055,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2008",66.71808,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2009",66.30235,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2010",66.14607,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2011",66.6507,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2012",66.57001,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2013",66.41943,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2014",66.09975,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2015",66.83152,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2016",67.39303,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2017",68.14191,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2018",69.20706,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2019",69.97407,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2020",68.56841,
"AUS","EMP","WOMEN","PC_WKGPOP","A","2021",71.13651,
"AUT","EMP","WOMEN","PC_WKGPOP","A","1999",59.55,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2000",59.625,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2001",60.125,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2002",61.25,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2003",61.575,"B"
"AUT","EMP","WOMEN","PC_WKGPOP","A","2004",59.75,"B"
"AUT","EMP","WOMEN","PC_WKGPOP","A","2005",61.1,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2006",62.225,"B"
"AUT","EMP","WOMEN","PC_WKGPOP","A","2007",63.475,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2008",64.825,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2009",65.2,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2010",65.65,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2011",66.075,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2012",66.625,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2013",66.85,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2014",66.925,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2015",67.1,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2016",67.65,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2017",68.175,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2018",68.625,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2019",69.15,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2020",67.425,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2021",68.125,
"BEL","EMP","WOMEN","PC_WKGPOP","A","1999",50.35,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2000",51.475,"B"
"BEL","EMP","WOMEN","PC_WKGPOP","A","2001",50.95,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2002",51.4,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2003",51.825,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2004",52.65,"B"
"BEL","EMP","WOMEN","PC_WKGPOP","A","2005",53.8,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2006",53.975,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2007",55.3,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2008",56.15,"B"
"BEL","EMP","WOMEN","PC_WKGPOP","A","2009",55.975,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2010",56.525,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2011",56.675,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2012",56.775,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2013",57.175,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2014",57.95,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2015",58.025,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2016",58.1,"B"
"BEL","EMP","WOMEN","PC_WKGPOP","A","2017",58.7,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2018",60.75,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2019",61.675,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2020",60.825,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2021",61.8,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1976",47.09167,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1977",47.575,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1978",48.90833,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1979",51,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1980",52.58333,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1981",54.24166,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1982",52.96667,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1983",53.45833,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1984",54.53333,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1985",56.35833,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1986",57.99166,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1987",59.39167,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1988",61.23333,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1989",62.36666,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1990",62.79167,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1991",61.86666,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1992",60.98333,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1993",60.53333,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1994",61.09167,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1995",61.59167,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1996",61.50834,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1997",62.11666,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1998",63.49166,
"CAN","EMP","WOMEN","PC_WKGPOP","A","1999",64.625,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2000",65.63333,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2001",65.86667,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2002",66.94167,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2003",67.975,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2004",68.34167,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2005",68.225,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2006",68.81667,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2007",69.75833,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2008",69.83334,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2009",68.925,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2010",68.80833,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2011",68.81667,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2012",69.25,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2013",69.79166,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2014",69.45,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2015",69.60833,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2016",69.73333,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2017",70.51667,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2018",70.925,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2019",71.68333,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2020",66.91666,
"CAN","EMP","WOMEN","PC_WKGPOP","A","2021",70.46667,
"CZE","EMP","WOMEN","PC_WKGPOP","A","1998",58.725,
"CZE","EMP","WOMEN","PC_WKGPOP","A","1999",57.375,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2000",56.9,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2001",56.925,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2002",57.025,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2003",56.35,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2004",56,"B"
"CZE","EMP","WOMEN","PC_WKGPOP","A","2005",56.25,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2006",56.775,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2007",57.275,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2008",57.575,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2009",56.675,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2010",56.25,"B"
"CZE","EMP","WOMEN","PC_WKGPOP","A","2011",57.25,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2012",58.25,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2013",59.625,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2014",60.675,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2015",62.375,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2016",64.4,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2017",66.175,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2018",67.625,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2019",68.075,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2020",67.075,
"CZE","EMP","WOMEN","PC_WKGPOP","A","2021",67.15,"B"
"DNK","EMP","WOMEN","PC_WKGPOP","A","1999",71.125,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2000",71.625,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2001",72.025,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2002",71.7,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2003",70.525,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2004",71.575,"B"
"DNK","EMP","WOMEN","PC_WKGPOP","A","2005",71.9,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2006",73.45,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2007",73.175,"B"
"DNK","EMP","WOMEN","PC_WKGPOP","A","2008",72.35,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2009",70.875,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2010",69.5,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2011",68.775,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2012",68.475,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2013",68.275,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2014",68.075,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2015",68.7,"B"
"DNK","EMP","WOMEN","PC_WKGPOP","A","2016",69.825,"B"
"DNK","EMP","WOMEN","PC_WKGPOP","A","2017",70.45,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2018",71.25,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2019",72,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2020",71.375,
"DNK","EMP","WOMEN","PC_WKGPOP","A","2021",72.55,
"FIN","EMP","WOMEN","PC_WKGPOP","A","1998",60.8,
"FIN","EMP","WOMEN","PC_WKGPOP","A","1999",63.425,"B"
"FIN","EMP","WOMEN","PC_WKGPOP","A","2000",64.225,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2001",65.4,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2002",66.2,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2003",65.7,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2004",65.55,"B"
"FIN","EMP","WOMEN","PC_WKGPOP","A","2005",66.55,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2006",67.275,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2007",68.475,"B"
"FIN","EMP","WOMEN","PC_WKGPOP","A","2008",68.975,"B"
"FIN","EMP","WOMEN","PC_WKGPOP","A","2009",67.1,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2010",65.8,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2011",66.325,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2012",67.125,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2013",66.975,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2014",67.15,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2015",66.8,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2016",66.825,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2017",67.55,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2018",69.7,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2019",70.625,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2020",69.625,
"FIN","EMP","WOMEN","PC_WKGPOP","A","2021",71.7,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2003",59.3,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2004",59.325,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2005",59.5,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2006",59.7,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2007",60.65,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2008",61.325,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2009",60.85,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2010",60.75,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2011",60.7,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2012",61,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2013",61.325,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2014",61.8,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2015",62.075,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2016",62.375,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2017",62.65,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2018",63.275,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2019",63.85,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2020",63.625,
"FRA","EMP","WOMEN","PC_WKGPOP","A","2021",64.525,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2005",59.575,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2006",61.45,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2007",63.175,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2008",64.3,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2009",64.325,"B"
"DEU","EMP","WOMEN","PC_WKGPOP","A","2010",65.35,"B"
"DEU","EMP","WOMEN","PC_WKGPOP","A","2011",66.925,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2012",67.2,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2013",68.05,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2014",68.575,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2015",69.025,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2016",69.875,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2017",70.575,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2018",71.15,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2019",71.85,"B"
"DEU","EMP","WOMEN","PC_WKGPOP","A","2020",73.19917,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","A","2021",72.2,
"GRC","EMP","WOMEN","PC_WKGPOP","A","1998",40.475,
"GRC","EMP","WOMEN","PC_WKGPOP","A","1999",40.975,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2000",41.65,"B"
"GRC","EMP","WOMEN","PC_WKGPOP","A","2001",41.575,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2002",43,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2003",44.275,"B"
"GRC","EMP","WOMEN","PC_WKGPOP","A","2004",45.25,"B"
"GRC","EMP","WOMEN","PC_WKGPOP","A","2005",45.975,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2006",47.3,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2007",47.675,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2008",48.575,"B"
"GRC","EMP","WOMEN","PC_WKGPOP","A","2009",48.5,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2010",47.425,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2011",44.525,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2012",41.175,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2013",39.525,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2014",40.675,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2015",42.075,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2016",42.8,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2017",43.875,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2018",44.6,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2019",46.625,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2020",44.675,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2021",48.225,
"HUN","EMP","WOMEN","PC_WKGPOP","A","1999",49.025,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2000",49.725,"B"
"HUN","EMP","WOMEN","PC_WKGPOP","A","2001",49.775,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2002",49.85,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2003",50.9,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2004",50.7,"B"
"HUN","EMP","WOMEN","PC_WKGPOP","A","2005",50.975,
